Number,Tags,Sub-Objects,Pos Ratings,All Ratings,Word Count,Safe,Euclid,Keter,Thaumiel,Anomalous,Neutral,D-Class,Containment Breach,Addendum,Task Force,O5 Council,Agent,[EXPUNGED],[REDACTED],Blacked Out
3405.0,antimemetic cadaver hostile humanoid jam-con2018 keter mind-affecting sapient scp uncontained,None,50.0,116.0,845.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3406.0,doomsday2018 k-class-scenario keter mobile ritual scp serpents-hand,1,205.0,289.0,927.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3407.0,appliance autonomous empathic loop media narrative safe scp,None,119.0,131.0,2092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3409.0,biohazard biological building euclid extradimensional food fungus mind-affecting portal scp spacetime,A B 2,74.0,88.0,3030.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3410.0,artifact cognitohazard euclid marshall-carter-and-dark scp sphere sport teleportation unusual-incidents-unit vibration visual,A B,62.0,84.0,2062.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3411.0,cognitohazard document keter memetic scp telekinetic,None,50.0,108.0,612.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3412.0,acoustic auditory cognitohazard media musical safe scp sensory telepathic,None,18.0,56.0,741.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413.0,euclid media memory-affecting observational online reality-bending scp,A,213.0,237.0,2401.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3414.0,animal biological building corrosive predatory reptile safe scp snake,None,123.0,133.0,788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3415.0,cognitohazard compulsion document euclid infohazard mind-affecting scp sensory visual,1 2,130.0,142.0,1829.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3416.0,euclid sapient scp sculpture telekinetic telepathic,None,87.0,93.0,3559.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3417.0,ad-astra biological euclid extraterrestrial sapient scp second-hytoth transmission,1 2,145.0,171.0,2337.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3418.0,adaptive animal aquatic cadaver children-of-the-torch electromagnetic fish humanoid intangible keter predatory scp sleep xia-dynasty,1 2,52.0,78.0,1420.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3419.0,alive hive-mind keter scp tool,None,18.0,70.0,1777.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3420.0,building euclid gamers-against-weed humanoid jude-kriyot sapient scp spacetime visual,1,202.0,236.0,910.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3421.0,biological electronic euclid plant scp self-replicating transmission tree,1,110.0,124.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3422.0,biological cadaver euclid humanoid jam-con2018 memory-affecting predatory reanimation scp self-replicating swarm teleportation,1,118.0,132.0,861.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3423.0,artifact empathic marshall-carter-and-dark observational safe scp visual,1,28.0,60.0,1624.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3424.0,are-we-cool-yet auditory cognitohazard hallucination observational plant safe scp visual,None,164.0,184.0,1411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3425.0,autonomous humanoid safe sapient scp,None,91.0,117.0,1501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3426.0,concept k-class-scenario keter pattern-screamer reality-bending scp,None,296.0,314.0,2990.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3427.0,alive euclid humanoid miniature sapient scp species,A 1 2,44.0,62.0,1237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3428.0,autonomous bird euclid hostile inscription scp sculpture,1 5 16 46 59,35.0,59.0,544.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
3429.0,artistic building ectoentropic entropic safe scp,A 1 2 3 4 6 7 8 9 10,38.0,100.0,2061.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430.0,cadaver compulsion empathic humanoid mind-affecting safe scp self-repairing,None,121.0,137.0,2031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3431.0,animal euclid inscription reviewers-spotlight scp telekinetic,None,129.0,155.0,476.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3432.0,antimemetic concept doomsday2018 extradimensional global-occult-coalition keter knowledge scp uncontained,A,51.0,83.0,2098.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3433.0,artistic euclid historical memory-affecting scp,1 2 3,39.0,55.0,2193.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3434.0,3000 alleged-god broken-god keter loop memory-affecting mind-affecting scp,None,174.0,262.0,1148.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
3435.0,are-we-cool-yet artistic cognitohazard d-11424 dinosaur safe scp sleep visual,1,213.0,237.0,2776.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3436.0,are-we-cool-yet artistic safe scp structure tactile,None,63.0,83.0,1426.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3437.0,antimemetic concept euclid neutralized scp,1 2,31.0,93.0,2244.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3438.0,location loop safe scp temporal,A B,15.0,47.0,842.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3439.0,cognitohazard knowledge mind-affecting observational photographic safe scp visual,None,63.0,71.0,2805.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3440.0,cadaver clockwork dread&circuses ethics-committee euclid herman-fuller icky manny sapient scp,A B C,171.0,205.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3441.0,chemical food plant probability safe scp,None,118.0,128.0,1025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3442.0,cognitohazard concept corporate keter memetic mind-affecting reality-bending scp uncontained visual,None,136.0,148.0,1370.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3443.0,antimemetic concept esoteric-class k-class-scenario knowledge meta paradox scp,None,217.0,243.0,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3444.0,broken-god building cognitohazard compulsion extradimensional musical safe scp vehicle,A 1 2 3 4 5 6 7 8 9,172.0,190.0,10002.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3445.0,artifact currency inscription predictive safe scp uncontained,A,38.0,56.0,941.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3446.0,clothing extradimensional safe scp,1,56.0,62.0,2035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3447.0,acoustic are-we-cool-yet entropic euclid inscription scp tool,None,55.0,83.0,633.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3448.0,cadaver doomsday2018 empathic end-of-death foundation-made k-class-scenario neurological scp thaumiel tool,A 1,517.0,545.0,4516.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3449.0,audio auditory cognitohazard keter memetic meta mind-affecting scp video,None,347.0,383.0,257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450.0,document meta mind-affecting observational safe scp,None,430.0,492.0,1799.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3451.0,artifact parasitic safe scp self-repairing shadow,1 2 3,60.0,74.0,2855.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3452.0,historical indestructible safe sapient scp serpents-hand valravn weapon,1,7.0,43.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3453.0,food keter liquid mobile scp teleportation uncontained,None,63.0,113.0,1159.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3454.0,bee euclid extradimensional infohazard meta mind-affecting portal scp,None,239.0,309.0,677.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3455.0,archon knowledge loop memory-affecting scp temporal,None,259.0,277.0,3197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3456.0,3000 alive animal biological equine keter orcadia predatory sapient scp species teleportation uncontained,None,515.0,571.0,2167.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3457.0,doomsday2018 global-occult-coalition horizon-initiative keter obskura religious ritual scp third-law,None,174.0,202.0,1416.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3458.0,computer knowledge media memory-affecting safe scp,2,17.0,53.0,1795.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3459.0,biohazard chaos-insurgency contagion euclid scp,None,46.0,76.0,633.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3460.0,chaos-insurgency ectoentropic electronic medical probability scp thaumiel twisted-pines,None,111.0,127.0,1188.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3461.0,cadaver concept ethics-committee extradimensional foundation-made gamers-against-weed horizon-initiative jude-kriyot location memetic metamorphic religious scp thaumiel the-administrator,None,88.0,128.0,1783.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
3463.0,auditory cognitohazard infohazard keter memetic mind-affecting scp sensory,None,115.0,157.0,1481.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3464.0,acoustic ambrose-restaurant ectoentropic food neutralized ritual scp,None,103.0,189.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3465.0,alive animal aquatic genetic marshall-carter-and-dark neurological reproductive reptile scp thaumiel tim-wilson wilsons-wildlife,A,189.0,199.0,1252.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3466.0,alive animal bird euclid sapient scp wilsons-wildlife,None,285.0,295.0,1563.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3467.0,alive animal bird compulsion empathic euclid memory-affecting scp sensory wilsons-wildlife,None,87.0,125.0,429.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3468.0,artifact euclid fire meteorological scp thermodynamic,1,9.0,53.0,2363.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3469.0,artistic liquid safe scp transfiguration,None,48.0,92.0,1598.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3470.0,auditory biological euclid mimetic predatory scp vehicle,None,214.0,246.0,1668.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3471.0,artistic humanoid safe sapient scp structure,1,37.0,41.0,5017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3472.0,artifact biohazard building indestructible k-class-scenario keter light scp structure,1,21.0,75.0,856.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3473.0,biological ectoentropic extraterrestrial gravity humanoid keter radioactive sapient scp thermal,None,30.0,60.0,3373.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3474.0,euclid fire humanoid sapient scp,None,60.0,72.0,3034.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3475.0,cognitohazard compulsion concept doomsday2018 foundation-made hallucination memetic memory-affecting mind-affecting scp sensory thaumiel,None,161.0,195.0,943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3476.0,art-exchange cadaver inscription mind-affecting safe scp structure,1 2,42.0,58.0,6476.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3477.0,biological broken-god daevite euclid global-occult-coalition historical horizon-initiative humanoid manna-charitable-foundation marshall-carter-and-dark sapient sarkic scp,1 2 3 8 11 13 14 19 23 25 30 34,322.0,332.0,2757.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
3478.0,autonomous euclid extradimensional humanoid portal sapient scp spacetime,A B,129.0,139.0,1174.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3480.0,alive geological humanoid k-class-scenario keter location reality-bending sapient scp,1 2,405.0,437.0,2400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3481.0,addictive auditory cognitohazard electronic musical safe scp sensory,1 2,47.0,75.0,1660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3482.0,cognitohazard dado document euclid memetic mind-affecting scp sensory visual,None,220.0,240.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3483.0,anderson computer empathic neurological safe sapient scp sensory simon-pietrykau,A,77.0,111.0,3137.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3484.0,ad-astra agent-trauss document doomsday2018 knowledge marshall-carter-and-dark medical safe scp,None,450.0,460.0,1608.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3485.0,animal biological crustacean extraterrestrial keter scp teleportation,1,95.0,121.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3486.0,alive euclid genetic humanoid sapient scp,A,103.0,125.0,2098.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3487.0,animal feline k-class-scenario keter scp self-repairing temporal,None,110.0,126.0,801.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3488.0,animal co-authored doomsday2018 euclid knowledge plant reptile scp self-repairing tree,L T V 1 17,84.0,100.0,1590.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3489.0,artifact autonomous euclid scp teleportation,1 2,47.0,65.0,690.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
3491.0,artifact artistic bird electrical euclid scp,None,75.0,211.0,194.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492.0,computer euclid humanoid sapient scp spacetime totleighsoft,None,215.0,243.0,1577.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3494.0,biohazard dado extradimensional medical safe scp,None,346.0,410.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3495.0,animal biological euclid predictive primate religious scp self-repairing,None,43.0,51.0,1654.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3496.0,animal arthropod bee clothing ectoentropic insect safe scp wilsons-wildlife,1,90.0,100.0,1199.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3497.0,alive animal bird gru-division-p keter military scp,None,105.0,113.0,1051.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3498.0,alive ethics-committee extradimensional foundation-made humanoid k-class-scenario keter reality-bending sapient scp transfiguration,None,35.0,65.0,2959.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3499.0,document historical keter media scp the-administrator,None,29.0,49.0,3935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3500.0,alive co-authored doctor-roget euclid fred humanoid meta pataphysics-dept reality-bending sapient scp,1,189.0,391.0,2706.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3501.0,building humanoid knowledge narrative safe sapient scp,1 2,107.0,115.0,3651.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3502.0,alive animal co-authored euclid scp,1,112.0,128.0,629.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3503.0,broken-god contagion empathic keter mind-affecting scp sleep telepathic,None,66.0,88.0,2962.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
3504.0,co-authored empathic gustatory historical knowledge language location memetic safe scp tree,None,137.0,141.0,4636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3505.0,artifact ectoentropic inscription safe scp telekinetic,A,163.0,167.0,1682.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3506.0,building ectoentropic humanoid jam-con2018 keter meteorological performance scp spacetime,A B C D,77.0,87.0,993.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3507.0,historical humanoid ijamea intangible neutralized sapient scp,None,50.0,68.0,3426.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3508.0,accelerate-the-future adaptive animal autonomous keter sapient scp toy,A 1,135.0,143.0,3052.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3509.0,building euclid scp subterranean telekinetic,A B,26.0,90.0,4393.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3510.0,compulsion concept contagion jam-con2018 keter memory-affecting mind-affecting scp uncontained,A B,55.0,73.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3511.0,alive fifthist humanoid neutralized sapient scp telekinetic,None,196.0,210.0,2985.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3513.0,extradimensional featured location neurological safe scp,None,342.0,358.0,1064.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3514.0,historical intangible oria religious safe scarlet-king scp,1 2 3,105.0,113.0,2756.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3515.0,artistic auditory extradimensional hallucination safe scp sleep,None,506.0,514.0,4847.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3516.0,empathic neurological safe scp vehicle,None,76.0,96.0,1210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3517.0,3000 media observational safe scp,None,160.0,240.0,2747.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3518.0,adaptive animal aquatic global-occult-coalition keter predatory scp species three-portlands uncontained unusual-incidents-unit,None,25.0,49.0,1227.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3520.0,ethics-committee euclid memetic reviewers-spotlight scp transmission uncontained,None,119.0,201.0,1752.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
3521.0,dado food medical safe scp teleportation,None,713.0,759.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3522.0,alive electromagnetic euclid hostile humanoid light magnetic sapient scp,None,18.0,38.0,1526.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3523.0,acoustic auditory cognitohazard keter scp transfiguration,A 1 2 3,8.0,50.0,877.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3524.0,alive euclid humanoid sapient scp species,1 2,58.0,96.0,2335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3525.0,alive empathic euclid humanoid memory-affecting scp spacetime uncontained vehicle,1 2,144.0,162.0,2563.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3526.0,compulsion keter mind-affecting scp,None,77.0,87.0,1102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3527.0,alive amorphous euclid extraterrestrial humanoid sapient scp species,None,52.0,88.0,696.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3528.0,acoustic airborne alive animal euclid fire nocturnal obskura scp telepathic,None,76.0,120.0,328.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529.0,alive animal euclid language reality-bending reptile scp snake uncontained,1,318.0,350.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3530.0,animal artistic autonomous ectoentropic euclid sapient scp,1 5,128.0,132.0,1903.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3531.0,airborne animal antimemetic aquatic fish safe scp vehicle,None,129.0,147.0,848.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3532.0,cognitohazard extradimensional keter memetic online sapient scp visual,None,42.0,54.0,1575.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3533.0,amorphous antimemetic building chemical concept euclid extradimensional liquid location meta mind-affecting scp,None,114.0,128.0,5439.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3534.0,doomsday2018 extradimensional fifthist ijamea inscription keter religious scp vehicle war-on-all-fronts,1 2 3,92.0,114.0,3039.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3535.0,adaptive alive chemical euclid mind-affecting parasitic plant rewritable scp tree unusual-incidents-unit,None,48.0,72.0,698.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3536.0,alive artifact bacteria ectoentropic mechanical safe scp,1,147.0,163.0,437.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537.0,biological dr-wondertainment euclid humanoid metamorphic mister sapient scp,None,87.0,115.0,1278.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3538.0,artifact autonomous doctor-everwood safe sapient scp,None,85.0,99.0,1567.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
